timestamp,datetime,M1_RTD1_temp_C,M2_RTD2_temp_C,M3_RTD3_temp_C,M4_RTD4_temp_C,M5_RTD5_temp_C,M6_RTD6_temp_C,M7_RTD7_temp_C,M8_Pico_temp_C,M9_ADC_temp_C
1763488827.652977,2025-11-18 12:00:27,27.45,-1.24,51.99,-259.74,454.06,761.98,961.35,25.73,
